,STCOUNTYFP,STATE,COUNTYNAME,digital_force,cat_DF
1053,21127,KY,Lawrence County,0.09365716580812344,medium
1054,21129,KY,Lee County,0.05609086215085319,medium
1055,21131,KY,Leslie County,0.03808188527302518,medium
1056,21133,KY,Letcher County,0.14368589260015838,medium
1057,21135,KY,Lewis County,0.1647193945918473,medium
1058,21137,KY,Lincoln County,0.4787759145226953,medium
1059,21139,KY,Livingston County,0.00459035501791225,medium
1060,21141,KY,Logan County,0.06924897447065391,medium
1061,21143,KY,Lyon County,-0.13058205228600708,medium
1062,21145,KY,McCracken County,-0.05352012715060165,medium
1063,21147,KY,McCreary County,0.036902425876818766,medium
1064,21149,KY,McLean County,0.19415118078386084,medium
1065,21151,KY,Madison County,0.14121999783767156,medium
1066,21153,KY,Magoffin County,0.06897427463346527,medium
1067,21155,KY,Marion County,0.0956252501409985,medium
1068,21157,KY,Marshall County,0.17436159413158325,medium
1069,21159,KY,Martin County,-0.011856980884501218,medium
1070,21161,KY,Mason County,-0.03165034017726403,medium
1071,21163,KY,Meade County,0.086977443735514,medium
1072,21165,KY,Menifee County,0.04791211153865402,medium
1073,21167,KY,Mercer County,0.4787759145226953,medium
1074,21169,KY,Metcalfe County,0.2383296043270362,medium
1075,21171,KY,Monroe County,-0.11422987007095985,medium
1076,21173,KY,Montgomery County,0.1911855965045608,medium
1077,21175,KY,Morgan County,0.08181062671387274,medium
1078,21177,KY,Muhlenberg County,0.08290681051810363,medium
1079,21179,KY,Nelson County,0.3054203498008081,medium
1080,21181,KY,Nicholas County,0.014787713214675209,medium
1081,21183,KY,Ohio County,0.1300857727896873,medium
1082,21185,KY,Oldham County,0.39170527717262255,medium
1083,21187,KY,Owen County,0.26116957422630993,medium
1084,21189,KY,Owsley County,-0.0021078258452859678,medium
1085,21191,KY,Pendleton County,0.29307434135541777,medium
1086,21193,KY,Perry County,0.1684160038861638,medium
1087,21195,KY,Pike County,0.1949442490398308,medium
1088,21197,KY,Powell County,0.04200892928817607,medium
1089,21199,KY,Pulaski County,0.3705928075357344,medium
1090,21201,KY,Robertson County,-0.03728827901844143,medium
1091,21203,KY,Rockcastle County,0.14121999783767156,medium
1092,21205,KY,Rowan County,0.08181062671387274,medium
1093,21207,KY,Russell County,0.06949089067312297,medium
1094,21209,KY,Scott County,0.26116957422630993,medium
1095,21211,KY,Shelby County,0.4056907683491153,medium
1096,21213,KY,Simpson County,0.21682333404195125,medium
1097,21215,KY,Spencer County,0.4056907683491153,medium
1098,21217,KY,Taylor County,0.09945855191797236,medium
1099,21219,KY,Todd County,-0.06636452208607152,medium
1100,21221,KY,Trigg County,-0.04342147860469615,medium
1101,21223,KY,Trimble County,0.17273408478823274,medium
1102,21225,KY,Union County,-0.008013691373683853,medium
1103,21227,KY,Warren County,0.21682333404195125,medium
1104,21229,KY,Washington County,0.4056907683491153,medium
1105,21231,KY,Wayne County,0.06949089067312297,medium
1106,21233,KY,Webster County,0.20041137526295089,medium
1107,21235,KY,Whitley County,0.1574436090656814,medium
1108,21237,KY,Wolfe County,0.05609086215085319,medium
1109,21239,KY,Woodford County,0.14729225806486956,medium
1110,22001,LA,Acadia Parish,0.05805229890277588,medium
1111,22003,LA,Allen Parish,-0.00630663823739911,medium
1112,22005,LA,Ascension Parish,0.21356208255768466,medium
1113,22007,LA,Assumption Parish,0.2244864732140812,medium
1114,22009,LA,Avoyelles Parish,0.10538015541046077,medium
1115,22011,LA,Beauregard Parish,-0.07567484428624495,medium
1116,22013,LA,Bienville Parish,-0.08368941929254292,medium
1117,22015,LA,Bossier Parish,0.15634514279108447,medium
1118,22017,LA,Caddo Parish,0.21577372749135726,medium
1119,22019,LA,Calcasieu Parish,0.3141307143934331,medium
1120,22021,LA,Caldwell Parish,0.010667565228550622,medium
1121,22023,LA,Cameron Parish,-0.012927301439418445,medium
1122,22025,LA,Catahoula Parish,0.010667565228550622,medium
1123,22027,LA,Claiborne Parish,-0.12420392954355372,medium
1124,22029,LA,Concordia Parish,-0.08361650493422858,medium
1125,22031,LA,De Soto Parish,0.004289595227997752,medium
1126,22033,LA,East Baton Rouge Parish,0.18128443171625166,medium
1127,22035,LA,East Carroll Parish,-0.08930133100982804,medium
1128,22037,LA,East Feliciana Parish,0.11203473791385288,medium
1129,22039,LA,Evangeline Parish,0.02299473394950906,medium
1130,22041,LA,Franklin Parish,0.02011451474624681,medium
1131,22043,LA,Grant Parish,0.028808407587550468,medium
1132,22045,LA,Iberia Parish,0.3247424199622785,medium
1133,22047,LA,Iberville Parish,0.005443023778953468,medium
1134,22049,LA,Jackson Parish,0.007525813313827794,medium
1135,22051,LA,Jefferson Parish,0.3086992899613584,medium
1136,22053,LA,Jefferson Davis Parish,0.2044523652567092,medium
1137,22055,LA,Lafayette Parish,0.3247424199622785,medium
1138,22057,LA,Lafourche Parish,-0.008472369044472175,medium
1139,22059,LA,La Salle Parish,0.09981502145609764,medium
1140,22061,LA,Lincoln Parish,-0.10583234516874587,medium
1141,22063,LA,Livingston Parish,0.15406394352680391,medium
1142,22065,LA,Madison Parish,0.026628606262358783,medium
1143,22067,LA,Morehouse Parish,-0.06998702467790636,medium
1144,22069,LA,Natchitoches Parish,0.020366426023695167,medium
1145,22071,LA,Orleans Parish,0.2332947633146717,medium
1146,22073,LA,Ouachita Parish,0.015604091084101109,medium
1147,22075,LA,Plaquemines Parish,0.01724110309651129,medium
1148,22077,LA,Pointe Coupee Parish,-0.04785758085141297,medium
1149,22079,LA,Rapides Parish,0.10538015541046077,medium
1150,22081,LA,Red River Parish,-0.06452291331421478,medium
1151,22083,LA,Richland Parish,-0.08930133100982804,medium
1152,22085,LA,Sabine Parish,0.020366426023695167,medium
1153,22087,LA,St. Bernard Parish,-0.31464296899982497,medium
1154,22089,LA,St. Charles Parish,0.21420872126656548,medium
1155,22091,LA,St. Helena Parish,0.1308867285740278,medium
1156,22093,LA,St. James Parish,-0.14070972897537362,medium
1157,22095,LA,St. John the Baptist Parish,-0.1249708459692303,medium
1158,22097,LA,St. Landry Parish,0.05805229890277588,medium
1159,22099,LA,St. Martin Parish,0.2244864732140812,medium
1160,22101,LA,St. Mary Parish,0.2244864732140812,medium
1161,22103,LA,St. Tammany Parish,0.3285098272035005,medium
1162,22105,LA,Tangipahoa Parish,0.16131772282350407,medium
1163,22107,LA,Tensas Parish,0.026628606262358783,medium
1164,22109,LA,Terrebonne Parish,0.05961560323833447,medium
1165,22111,LA,Union Parish,-0.15148127076842402,medium
1166,22113,LA,Vermilion Parish,0.3247424199622785,medium
1167,22115,LA,Vernon Parish,0.07793875412738073,medium
1168,22117,LA,Washington Parish,0.16131772282350407,medium
1169,22119,LA,Webster Parish,-0.0701811362400645,medium
1170,22121,LA,West Baton Rouge Parish,-0.06679236494041049,medium
1171,22123,LA,West Carroll Parish,-0.08930133100982804,medium
1172,22125,LA,West Feliciana Parish,0.1608372355764846,medium
1173,22127,LA,Winn Parish,0.010667565228550622,medium
1174,23001,ME,Androscoggin County,0.20036536086573475,medium
1175,23003,ME,Aroostook County,0.17673400829436836,medium
1176,23005,ME,Cumberland County,0.30843872704468656,medium
1177,23007,ME,Franklin County,-0.034893045592668745,medium
1178,23009,ME,Hancock County,0.044007416050630084,medium
1179,23011,ME,Kennebec County,0.13291103868834392,medium
1180,23013,ME,Knox County,0.02885806431797708,medium
1181,23015,ME,Lincoln County,0.1676186605270777,medium
1182,23017,ME,Oxford County,0.09408438092019517,medium
1183,23019,ME,Penobscot County,0.03653309809865829,medium
1184,23021,ME,Piscataquis County,0.036257869288618017,medium
1185,23023,ME,Sagadahoc County,0.13291103868834392,medium
1186,23025,ME,Somerset County,0.052326944400508266,medium
1187,23027,ME,Waldo County,0.07195524753411751,medium
1188,23029,ME,Washington County,0.1053968122537721,medium
1189,23031,ME,York County,0.30843872704468656,medium
1190,24001,MD,Allegany County,0.16832186061209095,medium
1191,24003,MD,Anne Arundel County,0.3266972629522057,medium
1192,24005,MD,Baltimore County,0.3731271249554616,medium
1193,24009,MD,Calvert County,0.1113472374013566,medium
1194,24011,MD,Caroline County,-0.007445967542404067,medium
1195,24013,MD,Carroll County,0.4037656353820785,medium
1196,24015,MD,Cecil County,0.16844427442751292,medium
1197,24017,MD,Charles County,0.15020530599808946,medium
1198,24019,MD,Dorchester County,0.09332583593236313,medium
1199,24021,MD,Frederick County,0.30213897782265503,medium
1200,24023,MD,Garrett County,0.018401376119903008,medium
1201,24025,MD,Harford County,0.31225521404249623,medium
1202,24027,MD,Howard County,0.38381719686936777,medium
1203,24029,MD,Kent County,0.10422469546283693,medium
1204,24031,MD,Montgomery County,0.1828936917175396,medium
1205,24033,MD,Prince George's County,0.19300730394355733,medium
1206,24035,MD,Queen Anne's County,0.19163821695922156,medium
1207,24037,MD,St. Mary's County,0.15020530599808946,medium
1208,24039,MD,Somerset County,-0.10175799861113352,medium
1209,24041,MD,Talbot County,0.060759260531810966,medium
1210,24043,MD,Washington County,0.4508448694829163,medium
1211,24045,MD,Wicomico County,0.07792370261471561,medium
1212,24047,MD,Worcester County,-0.008414690147404166,medium
1213,24510,MD,Baltimore city,0.2761697772405864,medium
1214,25001,MA,Barnstable County,0.24096978253167825,medium
1215,25003,MA,Berkshire County,0.07590369408335941,medium
1216,25005,MA,Bristol County,0.4961025379642594,medium
1217,25007,MA,Dukes County,-0.06277281890815345,medium
1218,25009,MA,Essex County,0.4579605207649618,medium
1219,25011,MA,Franklin County,0.12616835630994044,medium
1220,25013,MA,Hampden County,0.500323811101588,high
1221,25015,MA,Hampshire County,0.12621853705524996,medium
1222,25017,MA,Middlesex County,0.3956049967875799,medium
1223,25019,MA,Nantucket County,-0.14669639154668476,medium
1224,25021,MA,Norfolk County,0.345206560185272,medium
1225,25023,MA,Plymouth County,0.2940188737999416,medium
1226,25025,MA,Suffolk County,0.3447756327133507,medium
1227,25027,MA,Worcester County,0.4939629257381779,medium
1228,26001,MI,Alcona County,0.014974849882498687,medium
1229,26003,MI,Alger County,0.13203795410038116,medium
1230,26005,MI,Allegan County,0.2862584129263871,medium
1231,26007,MI,Alpena County,-0.10784857066714801,medium
1232,26009,MI,Antrim County,0.07446994502427444,medium
1233,26011,MI,Arenac County,-0.07001405799045864,medium
1234,26013,MI,Baraga County,-0.11873495170965855,medium
1235,26015,MI,Barry County,0.2862584129263871,medium
1236,26017,MI,Bay County,0.4249558884134824,medium
1237,26019,MI,Benzie County,0.02641644405159352,medium
1238,26021,MI,Berrien County,0.1435916626463726,medium
1239,26023,MI,Branch County,-0.1460140624862629,medium
1240,26025,MI,Calhoun County,0.3755373207166406,medium
1241,26027,MI,Cass County,0.09802515980844442,medium
1242,26029,MI,Charlevoix County,-0.041560235012731296,medium
1243,26031,MI,Cheboygan County,0.057859291902350014,medium
1244,26033,MI,Chippewa County,-0.01862134954592476,medium
1245,26035,MI,Clare County,-0.12603391064450506,medium
1246,26037,MI,Clinton County,0.21856198982464814,medium
1247,26039,MI,Crawford County,0.14823436654345507,medium
1248,26041,MI,Delta County,0.03821657110401448,medium
1249,26043,MI,Dickinson County,-0.10702586772762336,medium
1250,26045,MI,Eaton County,0.3755373207166406,medium
1251,26047,MI,Emmet County,0.057859291902350014,medium
1252,26049,MI,Genesee County,0.3930486137228954,medium
1253,26051,MI,Gladwin County,-0.12603391064450506,medium
1254,26053,MI,Gogebic County,0.02246694378690577,medium
1255,26055,MI,Grand Traverse County,0.18810535175129164,medium
1256,26057,MI,Gratiot County,-0.014874213186581782,medium
1257,26059,MI,Hillsdale County,0.023567808464241603,medium
1258,26061,MI,Houghton County,-0.022724043484672687,medium
1259,26063,MI,Huron County,-0.15101404316267522,medium
1260,26065,MI,Ingham County,0.4189135480298471,medium
1261,26067,MI,Ionia County,0.21856198982464814,medium
1262,26069,MI,Iosco County,0.030739254133939117,medium
1263,26071,MI,Iron County,-0.17276479902175312,medium
1264,26073,MI,Isabella County,-0.13544357331769555,medium
1265,26075,MI,Jackson County,0.3252264099135666,medium
1266,26077,MI,Kalamazoo County,0.3618691900725725,medium
1267,26079,MI,Kalkaska County,-0.18491118759150504,medium
1268,26081,MI,Kent County,0.3806874185293825,medium
1269,26083,MI,Keweenaw County,-0.03947231737115271,medium
1270,26085,MI,Lake County,0.005090432594707164,medium
1271,26087,MI,Lapeer County,0.3195163302349505,medium
1272,26089,MI,Leelanau County,0.02641644405159352,medium
1273,26091,MI,Lenawee County,0.32134169240185145,medium
1274,26093,MI,Livingston County,0.3930486137228954,medium
1275,26095,MI,Luce County,-0.1581818853479654,medium
1276,26097,MI,Mackinac County,0.02813055935560712,medium
1277,26099,MI,Macomb County,0.34165385212475763,medium
1278,26101,MI,Manistee County,-0.10970829915942458,medium
1279,26103,MI,Marquette County,0.06167004751848393,medium
1280,26105,MI,Mason County,-0.023806621489236242,medium
1281,26107,MI,Mecosta County,-0.1889524146004629,medium
1282,26109,MI,Menominee County,-0.08955112163331128,medium
1283,26111,MI,Midland County,0.4249558884134824,medium
1284,26113,MI,Missaukee County,-0.07969182093685806,medium
1285,26115,MI,Monroe County,0.3330360903103816,medium
1286,26117,MI,Montcalm County,0.19337742361890656,medium
1287,26119,MI,Montmorency County,-0.09099700381211027,medium
1288,26121,MI,Muskegon County,0.2052851010765532,medium
1289,26123,MI,Newaygo County,0.16022946836505694,medium
1290,26125,MI,Oakland County,0.43771926606004496,medium
1291,26127,MI,Oceana County,0.16022946836505694,medium
1292,26129,MI,Ogemaw County,-0.11924162280853337,medium
1293,26131,MI,Ontonagon County,0.030281082068763617,medium
1294,26133,MI,Osceola County,-0.1866343083150249,medium
1295,26135,MI,Oscoda County,0.021624538110280048,medium
1296,26137,MI,Otsego County,0.3374356216763668,medium
1297,26139,MI,Ottawa County,0.468209672600011,medium
1298,26141,MI,Presque Isle County,-0.028351197112732807,medium
1299,26143,MI,Roscommon County,0.14823436654345507,medium
1300,26145,MI,Saginaw County,0.4249558884134824,medium
1301,26147,MI,St. Clair County,0.2620058583503413,medium
1302,26149,MI,St. Joseph County,-0.07624862401270928,medium
1303,26151,MI,Sanilac County,-0.06216889323196024,medium
1304,26153,MI,Schoolcraft County,0.03821657110401448,medium
1305,26155,MI,Shiawassee County,0.2569151218015392,medium
1306,26157,MI,Tuscola County,0.2149996876265832,medium
1307,26159,MI,Van Buren County,0.13132372695661446,medium
1308,26161,MI,Washtenaw County,0.3360084659995119,medium
1309,26163,MI,Wayne County,0.4127612056075382,medium
1310,26165,MI,Wexford County,0.18810535175129164,medium
1311,27001,MN,Aitkin County,-0.08864219678015102,medium
1312,27003,MN,Anoka County,0.5019412435687443,high
1313,27005,MN,Becker County,-0.08554638434406922,medium
1314,27007,MN,Beltrami County,-0.10032358120565156,medium
1315,27009,MN,Benton County,-0.035426313492270725,medium
1316,27011,MN,Big Stone County,-0.09190676352230773,medium
1317,27013,MN,Blue Earth County,-0.027188129641056727,medium
1318,27015,MN,Brown County,-0.0918215367163521,medium
1319,27017,MN,Carlton County,-0.042649133275921534,medium
1320,27019,MN,Carver County,0.4773870403528238,medium
1321,27021,MN,Cass County,-0.08864219678015102,medium
1322,27023,MN,Chippewa County,-0.1770728655821685,medium
1323,27025,MN,Chisago County,0.2458351354225992,medium
1324,27027,MN,Clay County,-0.10567844919805798,medium
1325,27029,MN,Clearwater County,-0.24405298617307025,medium
1326,27031,MN,Cook County,-0.004747899423722628,medium
1327,27033,MN,Cottonwood County,-0.06880542828554898,medium
1328,27035,MN,Crow Wing County,-0.15961149084096654,medium
1329,27037,MN,Dakota County,0.5410833785072696,high
1330,27039,MN,Dodge County,-0.16088046636986125,medium
1331,27041,MN,Douglas County,-0.01639421216812446,medium
1332,27043,MN,Faribault County,-0.11563230317291877,medium
1333,27045,MN,Fillmore County,0.031479285873620866,medium
1334,27047,MN,Freeborn County,-0.019379569150060914,medium
1335,27049,MN,Goodhue County,0.02439878465280616,medium
1336,27051,MN,Grant County,-0.12554890626683465,medium
1337,27053,MN,Hennepin County,0.4224054216519589,medium
1338,27055,MN,Houston County,-0.20497316651836134,medium
1339,27057,MN,Hubbard County,-0.09391604202820478,medium
1340,27059,MN,Isanti County,0.18106543946804407,medium
1341,27061,MN,Itasca County,0.20661306071509125,medium
1342,27063,MN,Jackson County,0.11118337352338832,medium
1343,27065,MN,Kanabec County,-0.11849186106817358,medium
1344,27067,MN,Kandiyohi County,0.062100117927227735,medium
1345,27069,MN,Kittson County,0.010437637005358295,medium
1346,27071,MN,Koochiching County,-0.051095283409212836,medium
1347,27073,MN,Lac qui Parle County,-0.22109279621282268,medium
1348,27075,MN,Lake County,-0.0039835095997700345,medium
1349,27077,MN,Lake of the Woods County,-0.15847644474481168,medium
1350,27079,MN,Le Sueur County,-0.027188129641056727,medium
1351,27081,MN,Lincoln County,-0.15436079369164374,medium
1352,27083,MN,Lyon County,-0.10796206163514732,medium
1353,27085,MN,McLeod County,-0.07845767231017872,medium
1354,27087,MN,Mahnomen County,-0.2271650613635361,medium
1355,27089,MN,Marshall County,-0.16153460599279149,medium
1356,27091,MN,Martin County,-0.04435018168101781,medium
1357,27093,MN,Meeker County,-0.2581644575307684,medium
1358,27095,MN,Mille Lacs County,-0.08949270447905695,medium
1359,27097,MN,Morrison County,0.01396027152341027,medium
1360,27099,MN,Mower County,0.031479285873620866,medium
1361,27101,MN,Murray County,-0.14514362458518038,medium
1362,27103,MN,Nicollet County,-0.09058034197460704,medium
1363,27105,MN,Nobles County,0.11118337352338832,medium
1364,27107,MN,Norman County,-0.16665557939662332,medium
1365,27109,MN,Olmsted County,0.1950840009863756,medium
1366,27111,MN,Otter Tail County,0.03243805172417282,medium
1367,27113,MN,Pennington County,-0.23503706823035436,medium
1368,27115,MN,Pine County,0.0955006350455225,medium
1369,27117,MN,Pipestone County,-0.14514362458518038,medium
1370,27119,MN,Polk County,-0.002733746056361309,medium
1371,27121,MN,Pope County,0.07321151722894667,medium
1372,27123,MN,Ramsey County,0.5019412435687443,high
1373,27125,MN,Red Lake County,-0.2363610670850285,medium
1374,27127,MN,Redwood County,-0.0019949481225166863,medium
1375,27129,MN,Renville County,-0.15533683852341354,medium
1376,27131,MN,Rice County,0.07646445527595118,medium
1377,27133,MN,Rock County,0.0010844979957336893,medium
1378,27135,MN,Roseau County,-0.14325571728541064,medium
1379,27137,MN,St. Louis County,0.06423005708783583,medium
1380,27139,MN,Scott County,0.17469686493472944,medium
1381,27141,MN,Sherburne County,0.2656951897869224,medium
1382,27143,MN,Sibley County,-0.13165461120297234,medium
1383,27145,MN,Stearns County,0.16128116531434267,medium
1384,27147,MN,Steele County,0.2352234950655511,medium
1385,27149,MN,Stevens County,0.02664519960137504,medium
1386,27151,MN,Swift County,0.07321151722894667,medium
1387,27153,MN,Todd County,-0.17190066927110806,medium
1388,27155,MN,Traverse County,0.003766067621337788,medium
1389,27157,MN,Wabasha County,0.1950840009863756,medium
1390,27159,MN,Wadena County,-0.2841243833275719,medium
1391,27161,MN,Waseca County,0.2352234950655511,medium
1392,27163,MN,Washington County,0.4229989128871215,medium
1393,27165,MN,Watonwan County,-0.05810516663510841,medium
1394,27167,MN,Wilkin County,0.003766067621337788,medium
1395,27169,MN,Winona County,-0.17241823060425435,medium
1396,27171,MN,Wright County,0.3628283697311241,medium
1397,27173,MN,Yellow Medicine County,-0.15436079369164374,medium
1398,28001,MS,Adams County,-0.30926320458029843,medium
1399,28003,MS,Alcorn County,-0.05123835745685081,medium
1400,28005,MS,Amite County,-0.2742489889742435,medium
1401,28007,MS,Attala County,-0.2180621819120066,medium
1402,28009,MS,Benton County,-0.03720025727042031,medium
1403,28011,MS,Bolivar County,0.1170379782939022,medium
1404,28013,MS,Calhoun County,-0.19286635190469525,medium
1405,28015,MS,Carroll County,-0.2024739379435178,medium
1406,28017,MS,Chickasaw County,-0.2525153707044581,medium
1407,28019,MS,Choctaw County,-0.017572197687585084,medium
1408,28021,MS,Claiborne County,-0.1403969067556487,medium
1409,28023,MS,Clarke County,-0.2707391510115115,medium
1410,28025,MS,Clay County,-0.2525153707044581,medium
1411,28027,MS,Coahoma County,0.057259815548877165,medium
1412,28029,MS,Copiah County,-0.1403969067556487,medium
1413,28031,MS,Covington County,0.031109132887179144,medium
1414,28033,MS,DeSoto County,0.3331532499003453,medium
1415,28035,MS,Forrest County,0.05037250561611813,medium
1416,28037,MS,Franklin County,-0.0971304674943079,medium
1417,28039,MS,George County,-0.091498218529975,medium
1418,28041,MS,Greene County,-0.017691376162907016,medium
1419,28043,MS,Grenada County,-0.2526707859563088,medium
1420,28045,MS,Hancock County,-0.043284309973329216,medium
1421,28047,MS,Harrison County,0.04032210425591823,medium
1422,28049,MS,Hinds County,0.1430933342189098,medium
1423,28051,MS,Holmes County,0.02796040174624432,medium
1424,28053,MS,Humphreys County,0.09398153361757808,medium
1425,28055,MS,Issaquena County,-0.0935403990159968,medium
1426,28057,MS,Itawamba County,0.002752342628713116,medium
1427,28059,MS,Jackson County,0.027792338192646725,medium
1428,28061,MS,Jasper County,-0.14781463899171216,medium
1429,28063,MS,Jefferson County,-0.1403969067556487,medium
1430,28065,MS,Jefferson Davis County,-0.03801568753917725,medium
1431,28067,MS,Jones County,0.031109132887179144,medium
1432,28069,MS,Kemper County,-0.13438653483647073,medium
1433,28071,MS,Lafayette County,0.1123958207977523,medium
1434,28073,MS,Lamar County,-0.03801568753917725,medium
1435,28075,MS,Lauderdale County,-0.013519790007641985,medium
1436,28077,MS,Lawrence County,-0.3458568302090618,medium
1437,28079,MS,Leake County,-0.13871630330043025,medium
1438,28081,MS,Lee County,0.002752342628713116,medium
1439,28083,MS,Leflore County,0.014582461994968324,medium
1440,28085,MS,Lincoln County,-0.0971304674943079,medium
1441,28087,MS,Lowndes County,0.16289216491187306,medium
1442,28089,MS,Madison County,-0.057460121249716764,medium
1443,28091,MS,Marion County,-0.03801568753917725,medium
1444,28093,MS,Marshall County,0.010543204485257942,medium
1445,28095,MS,Monroe County,0.16289216491187306,medium
1446,28097,MS,Montgomery County,-0.052683086020328514,medium
1447,28099,MS,Neshoba County,-0.1578571878916424,medium
1448,28101,MS,Newton County,-0.05041915722515528,medium
1449,28103,MS,Noxubee County,-0.2643451590567773,medium
1450,28105,MS,Oktibbeha County,-0.017572197687585084,medium
1451,28107,MS,Panola County,-0.02684418760523199,medium
1452,28109,MS,Pearl River County,-0.05857979327415741,medium
1453,28111,MS,Perry County,0.05037250561611813,medium
1454,28113,MS,Pike County,-0.0834662787949004,medium
1455,28115,MS,Pontotoc County,-0.18006626250663516,medium
1456,28117,MS,Prentiss County,-0.21942324992752552,medium
1457,28119,MS,Quitman County,-0.008132399358417051,medium
1458,28121,MS,Rankin County,-0.012660209020612209,medium
1459,28123,MS,Scott County,-0.13871630330043025,medium
1460,28125,MS,Sharkey County,-0.22358281627383095,medium
1461,28127,MS,Simpson County,-0.2631392388385935,medium
1462,28129,MS,Smith County,-0.2575265420820182,medium
1463,28131,MS,Stone County,0.04032210425591823,medium
1464,28133,MS,Sunflower County,-0.013810350991710909,medium
1465,28135,MS,Tallahatchie County,0.052809216415212426,medium
1466,28137,MS,Tate County,0.3331532499003453,medium
1467,28139,MS,Tippah County,0.0034099223628351514,medium
1468,28141,MS,Tishomingo County,0.047202665045177485,medium
1469,28143,MS,Tunica County,-0.17124828569231354,medium
1470,28145,MS,Union County,0.0034099223628351514,medium
1471,28147,MS,Walthall County,-0.07665277832486947,medium
1472,28151,MS,Washington County,-0.06772548384901944,medium
1473,28153,MS,Wayne County,-0.2707391510115115,medium
1474,28155,MS,Webster County,-0.052683086020328514,medium
1475,28157,MS,Wilkinson County,-0.2666411325266081,medium
1476,28159,MS,Winston County,-0.017572197687585084,medium
1477,28161,MS,Yalobusha County,-0.2526707859563088,medium
1478,28163,MS,Yazoo County,0.09398153361757808,medium
1479,29001,MO,Adair County,-0.20109997041654448,medium
1480,29003,MO,Andrew County,0.21816853774797315,medium
1481,29005,MO,Atchison County,-0.000584869231020928,medium
1482,29007,MO,Audrain County,0.18882442542793054,medium
1483,29009,MO,Barry County,0.09813902409412292,medium
1484,29011,MO,Barton County,0.13212756711935322,medium
1485,29013,MO,Bates County,-0.16507823405929842,medium
1486,29015,MO,Benton County,0.18969062563876105,medium
1487,29017,MO,Bollinger County,-0.12301631914543527,medium
1488,29019,MO,Boone County,0.10022889656842432,medium
1489,29021,MO,Buchanan County,0.23836477737359346,medium
1490,29023,MO,Butler County,-0.09542537228553466,medium
1491,29025,MO,Caldwell County,0.06973738525216877,medium
1492,29027,MO,Callaway County,0.18882442542793054,medium
1493,29029,MO,Camden County,0.35661756302837355,medium
1494,29031,MO,Cape Girardeau County,0.25308472149636496,medium
1495,29033,MO,Carroll County,-0.037966529391662666,medium
1496,29035,MO,Carter County,0.04173655791967197,medium
1497,29037,MO,Cass County,0.35209066232033165,medium
1498,29039,MO,Cedar County,0.14889499664847194,medium
1499,29041,MO,Chariton County,0.022500305375315072,medium
1500,29043,MO,Christian County,0.2832422534639307,medium
1501,29045,MO,Clark County,-0.14089342453463194,medium
1502,29047,MO,Clay County,0.3190819641415574,medium
1503,29049,MO,Clinton County,0.16623180084132622,medium
1504,29051,MO,Cole County,0.12375921879672165,medium
1505,29053,MO,Cooper County,0.3975670806573829,medium
1506,29055,MO,Crawford County,0.1036110283591362,medium
1507,29057,MO,Dade County,0.13212756711935322,medium
1508,29059,MO,Dallas County,0.35661756302837355,medium
1509,29061,MO,Daviess County,0.09434136004487977,medium
1510,29063,MO,DeKalb County,0.15180124768958547,medium
1511,29065,MO,Dent County,0.1036110283591362,medium
1512,29067,MO,Douglas County,0.11985863382705254,medium
1513,29069,MO,Dunklin County,0.04071468767494995,medium
1514,29071,MO,Franklin County,0.3424445131800756,medium
1515,29073,MO,Gasconade County,-0.029845674558795294,medium
1516,29075,MO,Gentry County,0.0895941139027005,medium
1517,29077,MO,Greene County,0.4195333635682142,medium
1518,29079,MO,Grundy County,-0.186993399805736,medium
1519,29081,MO,Harrison County,0.002456318384895536,medium
1520,29083,MO,Henry County,0.18969062563876105,medium
1521,29085,MO,Hickory County,-0.06399090533227639,medium
1522,29087,MO,Holt County,-0.005484836015333732,medium
1523,29089,MO,Howard County,-0.20161723470405787,medium
1524,29091,MO,Howell County,0.23503307283228936,medium
1525,29093,MO,Iron County,-0.03747963517345319,medium
1526,29095,MO,Jackson County,0.39280554970184295,medium
1527,29097,MO,Jasper County,0.1437948881301517,medium
1528,29099,MO,Jefferson County,0.3424445131800756,medium
1529,29101,MO,Johnson County,0.08039133776560113,medium
1530,29103,MO,Knox County,-0.07365188278951881,medium
1531,29105,MO,Laclede County,0.35661756302837355,medium
1532,29107,MO,Lafayette County,0.2090294960715035,medium
1533,29109,MO,Lawrence County,0.3017643647824295,medium
1534,29111,MO,Lewis County,0.17695234983462765,medium
1535,29113,MO,Lincoln County,0.35229161235540296,medium
1536,29115,MO,Linn County,0.0485323676001992,medium
1537,29117,MO,Livingston County,0.09434136004487977,medium
1538,29119,MO,McDonald County,0.2383924283393103,medium
1539,29121,MO,Macon County,-0.11321120537266323,medium
1540,29123,MO,Madison County,0.2609184162018699,medium
1541,29125,MO,Maries County,0.06915041576677773,medium
1542,29127,MO,Marion County,0.21407219887284504,medium
1543,29129,MO,Mercer County,-0.08968341170359431,medium
1544,29131,MO,Miller County,0.1476760026075951,medium
1545,29133,MO,Mississippi County,0.024003929507584218,medium
1546,29135,MO,Moniteau County,-0.04049704513607073,medium
1547,29137,MO,Monroe County,0.18882442542793054,medium
1548,29139,MO,Montgomery County,0.04843973264373304,medium
1549,29141,MO,Morgan County,0.16523589957857568,medium
1550,29143,MO,New Madrid County,0.11720845532119906,medium
1551,29145,MO,Newton County,0.2383924283393103,medium
1552,29147,MO,Nodaway County,-0.00401156371931756,medium
